col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
137.0,239.57181719571426,0.7053361796563266,0.6419387402631533,0.0,0.4672977130401904,0.05461821920109122,981.3085720098388,1.0,0.7430875748523091,0.4039002587458559,24.0,33.0,0.0,0.7531823131917817,3891.057025474015
159.0,1682.0065172567663,0.9058697207376979,0.292345144113639,1.0,0.13775496582256586,0.21505006241868307,595.5102309366779,43.0,0.4067111433882881,0.5242304040996681,14.0,62.0,2.0,0.8334107457806533,3292.8868416151045
642.0,700.5964892185085,0.5873361335259129,0.7984096401502481,0.0,0.3139802345202817,0.5561949298846842,759.5957373917796,69.0,0.25738351809993837,0.5250537262434557,13.0,49.0,2.0,0.49391253750338837,3208.231227305814
609.0,1735.4772235116552,0.313027678029542,0.6035916111291568,1.0,0.6873660468300076,0.1454788215290016,431.6823565866295,54.0,0.4730336431998152,0.9779299799296225,3.0,43.0,0.0,0.8103811383302434,1582.6716680544273
765.0,1311.9531906990007,0.5050618116287046,0.7989591147244774,0.0,0.08140019646640051,0.9401796481448584,231.7361964803746,16.0,0.4700314235741812,0.3752975144633347,4.0,70.0,2.0,0.8104153509794886,2046.739774880449
29.0,361.76746847700525,0.6672934257335772,0.11270761677463825,0.0,0.13454193141751714,0.6236247815466582,68.3485828618421,63.0,0.08269469137984434,0.5799561373597393,17.0,17.0,0.0,0.5362874931728203,2362.101705220788
237.0,467.98216851747594,0.251349395660337,0.35543088956032176,0.0,0.31379830392125685,0.3346145967407893,434.30912973436625,70.0,0.36132778955155526,0.4178797978212415,22.0,60.0,1.0,0.5011449989016938,3978.209768316121
372.0,2000.56660677523,0.6188354155805668,0.7855085955135871,1.0,0.5188393175799144,0.1521739565467508,315.65865036282383,68.0,0.04748185127694961,0.6855124975129349,4.0,57.0,0.0,0.21885102357795772,937.6318111676561
777.0,1858.699579209453,0.458524906580165,0.17307161347343414,0.0,0.08725294263705541,0.6301622780552447,341.2619098511783,21.0,0.23559018584204308,0.8017996495303246,15.0,68.0,3.0,0.9734370210054044,1939.7694823937477
990.0,816.9116410934172,0.8355499887834449,0.001202294539543125,1.0,0.13494137223710378,0.5680718333883235,726.3868977529775,37.0,0.7893915137661472,0.30059366309204083,21.0,78.0,0.0,0.0331155076969194,1277.186172832623
64.0,726.1801507808657,0.29949987907638276,0.008378153817036882,1.0,0.12482683498007852,0.0666025018491383,767.725983576044,6.0,0.8116558201151356,0.8337051395230549,22.0,9.0,1.0,0.6008077622958105,2945.730020301874
682.0,1341.7551312177397,0.8897530041529482,0.033702386081842284,0.0,0.5761226303300524,0.8049125007553668,939.3732491052687,49.0,0.4470667355085486,0.7200720122589466,14.0,28.0,1.0,0.6352315088613651,3015.8097763371766
295.0,572.676290449701,0.5346691567088234,0.7974822349574776,0.0,0.2923569857766225,0.5449196103670501,799.6553469773975,49.0,0.2753727834457693,0.5551700640252766,15.0,84.0,0.0,0.5654205176835032,2692.4599333326896
611.0,791.4101951158376,0.676333147655269,0.10871269106501891,1.0,0.535760873701119,0.822236782383069,252.0701625348907,66.0,0.6203147026703162,0.968140417110869,1.0,36.0,3.0,0.11404405183866884,868.3890646543607
496.0,73.13521148377416,0.6229119146979505,0.5573353950032836,0.0,0.38356600586138256,0.9704507078829137,895.8254758106633,7.0,0.6653053671321746,0.3179895010678767,1.0,95.0,2.0,0.6655283091540011,2839.282798552291
205.0,706.5729719585318,0.13468603564731463,0.06778871164580802,0.0,0.49454764720687516,0.28116817942634154,212.12816162273617,2.0,0.5833370962371143,0.42765032320536844,19.0,53.0,2.0,0.5741324669843954,1370.7559556990243
168.0,421.2532608284418,0.6270397991059958,0.7246691866841474,1.0,0.8856174316528868,0.30514330916851706,398.74495502705247,50.0,0.5129860434009647,0.9832468043298772,11.0,10.0,1.0,0.6613503143923986,2268.303272743082
906.0,630.0138680414813,0.14134109255164462,0.2962882149377104,0.0,0.6343093630030519,0.4652987964209617,614.0434448668077,45.0,0.8720230308538559,0.7892564853891177,11.0,87.0,1.0,0.11321418925843496,3452.9994209845718
22.0,123.26701808349594,0.7345097814863685,0.10344532898380854,0.0,0.755871104024368,0.4296582314052495,790.6078263615129,59.0,0.4104277940883566,0.12480666642296923,9.0,65.0,3.0,0.8199551014406891,3465.4062481857745
971.0,1191.6197182975245,0.5512050533078823,0.37220633845039985,1.0,0.4438058214131606,0.4080060724811997,226.71729879962967,51.0,0.2735522384937517,0.2648071065556783,1.0,35.0,3.0,0.12160812572899571,386.40236595833625
445.0,221.73425390730617,0.0598797419739574,0.8131349842145948,1.0,0.9118328932788043,0.8624839387466996,609.5818039296133,19.0,0.6501377519469075,0.6650881355194419,17.0,86.0,3.0,0.4676923173910229,2210.2280603064128
214.0,1947.7076621946765,0.052345775403406236,0.516765065119862,0.0,0.3309973492332797,0.42388120717657085,879.4174919240962,53.0,0.6393048442759209,0.7954166389497354,19.0,93.0,1.0,0.16695208562406116,3418.175752903434
496.0,1319.9707419216622,0.25121732075931924,0.2561444914970007,1.0,0.05417360532053461,0.6551590484087677,653.485342202835,11.0,0.4168849665627413,0.059100776058216065,9.0,61.0,1.0,0.46304248880650334,1972.8717363018393
525.0,1617.5919571238069,0.024924813165921322,0.16533225073460356,1.0,0.7091692816675952,0.9372507662010994,76.88162173208369,30.0,0.5655606500194669,0.8495767192362773,12.0,67.0,3.0,0.7619026722714553,1317.40500091975
630.0,1064.4310999705374,0.3714829971385317,0.6071464752689234,1.0,0.912881086996999,0.7600137885835418,985.7204940467942,37.0,0.2742848093822283,0.14854456512739078,2.0,55.0,1.0,0.5370753565724008,3028.9850062854234
334.0,422.6495327744879,0.17507562673364163,0.00944505898685477,1.0,0.07569728608556958,0.04257117253621212,868.171198741531,50.0,0.8583054770182075,0.9100667183387826,23.0,9.0,3.0,0.777562249240192,1953.934689750327
764.0,1312.9555386695913,0.7289301806581457,0.13970044683165417,0.0,0.9753923403622508,0.05754639359695246,463.6334931727564,36.0,0.2766477835039624,0.3861626065357593,22.0,38.0,1.0,0.7147788194745661,3193.2387642752406
609.0,446.7142279497068,0.7681629959667501,0.508696581467197,1.0,0.412483144286786,0.960589870327572,694.1122065175892,46.0,0.5504681034092666,0.1530167297872329,11.0,54.0,1.0,0.345443604148055,2693.124508733141
307.0,32.73620043461194,0.27705685549033865,0.5817101122899616,1.0,0.059848800629415666,0.32077944900910804,619.1783639984942,1.0,0.09424998223490519,0.36450205742903874,18.0,30.0,3.0,0.40822465094780824,1436.194229787584
67.0,1730.8509050619455,0.6850174781264408,0.8469253294428748,0.0,0.18216218593606892,0.014543765140052511,174.6871002919217,45.0,0.46563649682415276,0.34407003725250296,13.0,45.0,0.0,0.6735963093649535,1998.5878483542774
324.0,767.3282069919221,0.9619856714960974,0.8819430906956713,1.0,0.713960114075145,0.2979515949348276,215.72992399305744,15.0,0.04543270769768317,0.633917533274719,14.0,20.0,3.0,0.9698834716146103,1714.2268873993962
207.0,651.4722158769061,0.8446128416233004,0.4630656656836998,0.0,0.4156845300990756,0.9393750978913876,552.2496427322691,51.0,0.46450658915417486,0.03413735415947494,11.0,89.0,3.0,0.12889962532872334,2988.508738884205
917.0,1161.7651786657357,0.8588536840847645,0.2916315613654308,0.0,0.7185204134333966,0.005075979948833131,433.4753186572044,52.0,0.7869158654606933,0.15129827581290167,20.0,58.0,1.0,0.2975205716769703,3221.0401640901755
779.0,798.620223257852,0.3055635078319052,0.8663361025152303,0.0,0.04202707060236477,0.9541815716576363,509.8046246775518,58.0,0.6284870723295672,0.6027996652856897,16.0,70.0,0.0,0.2514177291114208,2346.491387959216
99.0,1601.5154445752978,0.0824878892615335,0.5503080139551669,1.0,0.9631799491765524,0.25674398901644024,717.3184578208235,49.0,0.1250668045276278,0.4310000738701859,24.0,78.0,2.0,0.6052561587239315,4158.055060163589
32.0,1428.0265775201415,0.30820970647144563,0.3319514125472204,1.0,0.12245473607737489,0.7272030743122977,743.4353325841917,21.0,0.49271776100552983,0.14619644215314964,4.0,25.0,0.0,0.5651898099940017,2073.9691764882427
464.0,1212.793554481479,0.5830893618601054,0.5113599732988963,1.0,0.540051716802451,0.5257058301495124,449.4366771724204,13.0,0.4392280755537042,0.46832232824124187,18.0,30.0,1.0,0.4109388114318102,3196.5550848897874
4.0,1607.4925045239222,0.8334997846092659,0.041657518804520066,1.0,0.9583944221461862,2.5963024772535093E-5,206.10186024782647,14.0,0.1136777465111404,0.1665521414402792,17.0,31.0,1.0,0.3330783347569469,2618.053164047007
970.0,399.7409408213826,0.9247285123377325,0.5637874610430103,1.0,0.1081638905015958,0.8359756683217224,470.28428560887994,56.0,0.017664052301883164,0.7472228541080349,19.0,56.0,0.0,0.658470010092025,1715.1032728391529
290.0,298.1084849892316,0.8220668338815008,0.1981437256045846,0.0,0.8477129689153511,0.5229283472599678,890.0151718410716,62.0,0.4992027788873746,0.22378984573727378,22.0,67.0,0.0,0.9246513591157408,2587.6723770291433
760.0,1999.8050322705856,0.7011744935859208,0.28141871380662264,1.0,0.8493210346590386,0.5653698816834112,144.1579756372215,59.0,0.6492999447084414,0.4295652697809017,18.0,2.0,2.0,0.2937606578783921,2120.8835168360183
650.0,96.00568053440419,0.857653005338469,0.9094508534974821,1.0,0.28873172019434135,0.09909128684591173,149.38024365487558,52.0,0.4824547015486235,0.34052956835335446,9.0,18.0,3.0,0.5819678498607973,1514.5188621182142
103.0,601.8338023214308,0.15607655513941254,0.45411006403492127,1.0,0.7348966604767178,0.5945033622558196,883.6114876876654,56.0,0.15772434194968687,0.03293015447106529,11.0,95.0,3.0,0.4713569466863111,1133.9521761150622
528.0,1359.5530556904826,0.9173008152170693,0.15515200007065,1.0,0.6600115231489855,0.9075817690603983,143.97862437483926,43.0,0.5917661540630063,0.8978627229037274,15.0,63.0,0.0,0.8881436767470564,1607.4944319056872
164.0,346.9974951694224,0.9570417015438927,0.8875766056434553,0.0,0.31536264102339795,0.10146961588284609,31.684474782584633,15.0,0.41840940537973975,0.2458975302217995,21.0,60.0,0.0,0.3903254445607529,1930.8740678973766
520.0,1053.2614103974572,0.22358221418811441,0.7472534027448368,0.0,0.3377849303023801,0.042519159073027835,560.5284294013032,6.0,0.14261689286038043,0.8614561039579413,17.0,8.0,3.0,0.6803930488428548,2515.1373268382167
810.0,1718.6438619340388,0.6180933867565055,0.4754473899126882,0.0,0.9325058005711441,0.7039765952419161,555.717292414118,28.0,0.016733984681408107,0.7898597888261656,21.0,3.0,1.0,0.8757429973115763,2392.0627843782368
990.0,1277.9232647636445,0.501762524244116,0.8629808525748963,1.0,0.118493518262352,0.9907371779680435,348.43595123583555,23.0,0.552796050067571,0.47971183169197107,20.0,37.0,2.0,0.9686865152182209,2136.215048701228
267.0,1042.058933524198,0.2928602929897197,0.19051409371710548,0.0,0.631452570445919,0.41098332463093157,305.55076885688385,18.0,0.6821138114593458,0.5291063860744659,17.0,63.0,3.0,0.6472294326168391,2309.79772201048
453.0,560.721713974898,0.20052301284203822,0.8220501264979765,0.0,0.9734392869960656,0.8977447067470211,514.0791169510794,67.0,0.6103014926199541,0.594966400652004,7.0,12.0,2.0,0.2921880945569869,1871.883313946124
621.0,1645.2731004673108,0.1702615391638288,0.9691723761977598,0.0,0.24960804734465192,0.6093902117712058,404.2180383170855,50.0,0.6267504151563463,0.04851888437858287,20.0,32.0,3.0,0.48764755698595996,12557.057996519427
395.0,1499.9086625491216,0.8351350468041936,0.31645396912781776,0.0,0.12392641509952929,0.22019018466309292,694.49401591685,19.0,0.46317319963211345,0.6052453076208312,1.0,53.0,3.0,0.9903004603808917,1992.3566192712865
906.0,1679.431634145465,0.422187172048092,0.3965919435059848,0.0,0.20683003194259542,0.8017109802737096,768.3545942142864,1.0,0.5335819945530739,0.18123480340048836,6.0,27.0,0.0,0.560758611626106,2097.9457749534713
478.0,821.1432034154581,0.36636168135361513,0.17564988266489745,0.0,0.25193461704154574,0.21379224240264105,22.84963927678414,10.0,0.09042229850236352,0.06122281835282806,5.0,50.0,0.0,0.9086533645006928,2576.994154839536
424.0,1186.7080319659094,0.08359942857176994,0.5786703247178238,1.0,0.5806419722198667,0.07965614846884517,568.9797889208995,58.0,0.5247958098264172,0.0757128832670817,12.0,68.0,3.0,0.07176961806531812,1706.7733610579276
999.0,1093.353478263247,0.9495547342542017,0.004339572610175146,1.0,0.18242563428755354,0.593382610899445,641.6857600107147,69.0,0.7518906813887885,0.23721047264352702,15.0,56.0,0.0,0.8810383343876091,3270.4004681748847
311.0,820.6225442631186,0.7226112590511188,0.31442973075286673,0.0,0.6777023450523998,0.9960660453532139,582.0056718844122,42.0,0.8655529895325904,0.26952083165530893,13.0,80.0,3.0,0.542975617957404,3504.311628287105
250.0,226.9403333183939,0.9422372624356216,0.09445725129224525,0.0,0.4335692468088991,0.2640132415999915,412.07088339989946,2.0,0.6873641556356749,0.5857892207643616,7.0,42.0,2.0,0.9075651999287315,3271.1546811384683
487.0,721.2457593786588,0.6925663532442625,0.37893074673457194,0.0,0.7043849952989126,0.04165785611558104,720.742012357682,36.0,0.048663599774853655,0.39074937388806086,12.0,52.0,1.0,0.7398408767593794,3466.9464349536356
715.0,618.8755773376777,0.41385723391627116,0.9588193213851207,0.0,0.7408344863975809,0.8498269038913508,390.8411014465984,48.0,0.16089178229912113,0.2857965738664304,17.0,21.0,0.0,0.7217662587426713,12757.941943019445
269.0,794.8990586905916,0.8892057228741987,0.37735482273761267,1.0,0.38209517385155034,0.8797250057451621,364.1953645524904,32.0,0.33907916917754427,0.8702442886161256,19.0,28.0,2.0,0.860763571487089,1649.5167869632687
563.0,1404.594376936965,0.6804396176950892,0.6230456745517615,0.0,0.6460032488288604,0.6345244691408916,571.3592354897378,22.0,0.5460801848099998,0.5886093205866939,9.0,24.0,0.0,0.5426941720324963,2805.242864447822
504.0,1116.3566002188486,0.581045112659935,0.7366239071933395,0.0,0.6743924013009066,0.7055081542471231,852.4760645405728,17.0,0.7269584259080528,0.8299711660319887,1.0,50.0,3.0,0.9544341927180157,1438.61754752641
368.0,1194.0838248476389,0.4147459408777745,0.5473824210126453,1.0,0.8943278200180003,0.7208551279659035,844.9566920197665,50.0,0.18239769002663417,0.026964315054032295,3.0,94.0,0.0,0.33307348724099994,633.6729413416795
564.0,1983.4246956733878,0.1856108239705192,0.22838253157149224,1.0,0.8112738544915675,0.019828193031529828,61.97388687402826,61.0,0.5873970134328461,0.8540455620925405,6.0,17.0,2.0,0.6882629162523899,314.591432137523
271.0,1786.9893063897616,0.4375921878996327,0.22410170833276088,0.0,0.10949791506067086,0.6667998191472965,448.77626093677,56.0,0.3082220335805278,0.896007435493799,11.0,65.0,1.0,0.12521506674146277,2256.1271935958516
500.0,1649.3103326551984,0.0518223923683474,0.24859354397750522,1.0,0.7698850922745388,0.009239310675441481,203.9503576617533,23.0,0.6618448296292859,0.9666562438836966,5.0,72.0,2.0,0.9240731621907907,1223.0178154771029
200.0,1183.382032711916,0.35962481925878165,0.24301481503136235,1.0,0.6896588197025623,0.4663368248175429,346.22955238422236,70.0,0.7246974374277477,0.573048815475143,8.0,72.0,3.0,0.6797608210339042,2028.9096638820793
556.0,863.0441853528308,0.9313275743587601,0.46224086658862173,1.0,0.44987554075598046,0.9560582111228817,482.1017735670663,43.0,0.43189162154329275,0.9807888329858421,15.0,87.0,0.0,0.005519469749963535,2277.1753953383504
198.0,1841.75632353769,0.2496781906981319,0.9617235048105612,0.0,0.276905373205125,0.6193144390078431,328.0461555890697,47.0,0.5883528891385577,0.9889506873175543,2.0,24.0,3.0,0.3585869505284267,11337.084466919365
810.0,1881.017089661875,0.008869974318929663,0.42017270783267535,0.0,0.2556516114469448,0.33791216709039074,741.7227811023943,18.0,0.5320713753988061,0.6669543598618517,14.0,75.0,3.0,0.995996567534474,2759.923398543773
785.0,624.2695492523759,0.5935338483477535,0.02359339266624272,0.0,0.4515695719586148,0.7375814748618481,165.96459423638441,41.0,0.5420116506101657,0.8816291013759427,6.0,64.0,1.0,0.025676712988876194,2206.7105499938616
166.0,1312.5197630268788,0.07181023589426316,0.19805411726981825,0.0,0.3475565647195963,0.7728053409947073,890.0587301465598,25.0,0.044182019536236704,0.4738004460951514,5.0,76.0,3.0,0.17479555119559553,2596.15724313984
774.0,1220.847874954165,0.06628935609915632,0.39072165136332115,0.0,0.4609487421983519,0.9258352042314172,247.7648245006262,53.0,0.2916500772008576,0.7853810374625168,20.0,30.0,0.0,0.6449268855947776,885.9848810086788
458.0,1286.0936487477948,0.6678625508912037,0.8394570629859052,1.0,0.7708192551677924,0.8051381516262681,966.9653223316104,21.0,0.826366305311543,0.9424137523613326,18.0,67.0,3.0,0.07968935309639713,916.1581484234879
912.0,284.90427515996004,0.3665696450986441,0.49768311330322246,0.0,0.045237720060926634,0.27146041668207455,398.548160789936,7.0,0.8646169409564217,0.1763512031666662,8.0,91.0,1.0,0.08124198965125784,4046.4584213651733
463.0,1314.0482737214045,0.2922039295542449,0.5166514447610672,1.0,0.22687244165857057,0.8717619357592383,95.24738596069915,67.0,0.7338517075558432,0.45131997176655403,18.0,61.0,1.0,0.030877977971547454,2337.722678460589
883.0,454.6375928081616,0.2985468536212026,0.6714841696119339,1.0,0.5223092581168026,0.5968967064137877,960.1356674283243,62.0,0.7467997773674862,0.8952465443052116,23.0,91.0,1.0,0.19359638219663544,1959.4699007049846
269.0,705.1645943092734,0.70275078505783,0.4796460440692477,1.0,0.7688879464251451,0.12426699524719642,892.1506464681775,32.0,0.17326779607926215,0.545783220337724,24.0,71.0,0.0,0.9672994454282515,2544.129867035542
626.0,1217.490296282197,0.8883699736857691,0.3314752997932986,1.0,0.7542331812712157,0.04285422563109598,481.0999562212392,48.0,0.8269328506669972,0.19733847757642287,8.0,99.0,3.0,0.35182274442291095,1728.1080503310059
306.0,1826.3568646452752,0.15608067706484263,0.43806806511163576,1.0,0.9252731098929186,0.18167060240343835,459.0214105457293,18.0,0.865285362060678,0.20726052774203407,15.0,69.0,0.0,0.2328504381794687,1220.2369066396363
770.0,662.8570021960252,0.9884639411023264,0.29813102125239044,0.0,0.9742641951528294,0.636197623103771,936.4060562212967,8.0,0.5660180682103894,0.2839312753028934,6.0,57.0,2.0,0.9316649573043381,2418.9254013042682
670.0,726.8433606028087,0.534840687921669,0.41878944045634625,1.0,0.06520992752154642,0.24199969889010753,124.68896691053709,23.0,0.7028557340258864,0.9491587098585461,3.0,21.0,0.0,0.6563177208269848,1865.9887414259838
901.0,777.7831493074214,0.16268583528991298,0.06039292440687771,0.0,0.5013100857798596,0.28085151254394924,176.77301564430482,53.0,0.5637229443608452,0.3990171748968243,7.0,97.0,0.0,0.5171828521508606,1539.1291060757153
257.0,822.5791817340802,0.1772858881136712,0.03765823081483455,1.0,0.49350929373436925,0.2655837771757631,124.6965439260076,74.0,0.5294445227847229,0.3538816513366937,3.0,2.0,3.0,0.4421795254976244,2302.337720020362
676.0,1654.6306045497454,0.7170905836115287,0.22709870758017947,0.0,0.42309546097295136,0.32509709172714607,826.7541487866893,4.0,0.028302778310540896,0.9331035849416022,1.0,60.0,0.0,0.5411100781560583,1574.1324830157976
133.0,466.71034446963677,0.4757141962260585,0.7047524135126647,1.0,0.21313712361779003,0.45894477601580796,681.1031486172404,29.0,0.17869461010086085,0.44217534090439625,16.0,76.0,3.0,0.42540590579298443,2287.199148337125
373.0,1192.6775757329276,0.3077597993307635,0.9089293140066096,0.0,0.46846149919557445,0.18869541405167256,781.966264688094,69.0,0.3179513736640001,0.06963101387142057,2.0,96.0,2.0,0.9505666285923298,2208.50251060645
816.0,1986.454670428239,0.5660143782718494,0.5033407312619999,0.0,0.32841018708570746,0.915875451723273,844.6697866662892,58.0,0.6172268470887893,0.2657365251746966,8.0,83.0,3.0,0.6155976135272814,2618.0706088004745
928.0,1170.759598684642,0.3346004212288314,0.12395819563741706,0.0,0.6082150858739829,0.36608664075569997,153.8899562604932,4.0,0.5821281879147747,0.39757284538140736,24.0,49.0,3.0,0.429059079809437,3543.0541960061487
888.0,1528.9166492066852,0.34645743516404204,0.3129399817821772,1.0,0.1263469631349231,0.7196434724585502,679.2647588859185,10.0,0.45457503039078245,0.09282952465421945,6.0,22.0,3.0,0.4660155619487276,1404.0195608169504
82.0,1465.4478496302067,0.23717530855396218,0.8135743891804067,0.0,0.78301477183099,0.29829458795627894,865.9467318968963,6.0,0.7681619730622526,0.3594138524574346,2.0,62.0,3.0,0.4205331318597514,3125.9560737446122
422.0,144.1743482562745,0.6294930771984744,0.4218492459336959,1.0,0.3049067844000717,0.8633780151668838,649.1768420630842,58.0,0.49030046735531785,0.0972629531352932,6.0,46.0,3.0,0.3311478911037027,1014.8491121832974
857.0,973.2305820877154,0.21755075171340177,0.9081848201635183,0.0,0.43193119576370387,0.17005800051303044,852.0851482735155,44.0,0.34983898455263274,0.12256526421382041,21.0,57.0,0.0,0.07507251301344908,1391.297062923782
54.0,2002.7907694082096,0.013046584121998994,0.14529734387370208,0.0,0.09239703699278867,0.11884718298266472,248.58696330702412,2.0,0.1803598486266435,0.22464778184333045,13.0,33.0,0.0,0.3304483807039962,2932.588699140747
895.0,1201.7579159789439,0.901036271923812,0.44622277950082134,1.0,0.828148182430482,0.13718548096565175,675.5482686572345,11.0,0.05851061267975618,0.37333469000749153,1.0,73.0,3.0,0.6094838841481701,2240.9534983855674
80.0,556.4123068086682,0.45315588885792235,0.3484615965514125,0.0,0.9903393134740165,0.1694004401115533,64.05908632699314,13.0,0.6429913304622159,0.8856450062663455,9.0,18.0,3.0,0.6018895724211376,3144.4775613572256
407.0,589.6897204257918,0.036866593555884286,0.7687618411975707,0.0,0.27600374810136064,0.022382794649465687,746.7352323639415,35.0,0.23798312664728388,0.0078989659407247,11.0,33.0,2.0,0.9934151521331449,2982.361820470939
850.0,1302.0082632707665,0.0013744089211722432,0.8013295638203951,1.0,0.0813475078211705,0.44133853582078286,238.8807243085065,5.0,0.4743935604757974,0.881302632918071,22.0,50.0,0.0,0.3212667449165204,1303.0180374586187
269.0,789.0389974164491,0.7687819886704956,0.6692460510727123,1.0,0.9090604261118257,0.28915323859226905,187.72114273669044,67.0,0.3907828387506318,0.8095245034152035,12.0,41.0,1.0,0.32989575333697685,1234.7795433230465
348.0,1005.7367827160755,0.5399528476021299,0.7625328619284975,1.0,0.6735008591781827,0.7180168680039207,931.1909135069853,16.0,0.774924040417776,0.8960808884057114,14.0,89.0,3.0,0.07414490880750224,2354.4255496414094
329.0,154.32360075154006,0.9546702128971704,0.34791387146821573,0.0,0.5906164169804943,0.46926513677377446,853.8837073913717,71.0,0.09574230661990284,0.9838600457492173,22.0,84.0,0.0,0.49845498452698256,3749.8785041703914
848.0,607.5115895400979,0.9852824448937644,0.4153606900769473,0.0,0.043329400944370766,0.7293450529612396,157.82906516297834,56.0,0.7165267146407234,0.4734076461275537,3.0,30.0,3.0,0.21747025419502908,3000.0953888861086
614.0,697.2539737215723,0.8726376700646647,0.5184517604813716,1.0,0.46012611835422446,0.989288939417798,628.75199953616,55.0,0.5248674228136956,0.10594019386977016,1.0,42.0,1.0,0.22259146322290357,3970.3908572337323
535.0,1388.6859753289195,0.5434447993696888,0.8402600346927511,0.0,0.12153394354375846,0.9808969816676741,274.9350800686795,35.0,0.5086773745159868,0.4183491639656596,19.0,5.0,1.0,0.8558013462636449,3505.9982464056484
208.0,1911.2265639784505,0.7588975405760873,0.8459305778707911,1.0,0.2111173629529095,0.028523970411850286,114.40146713378759,23.0,0.43747687855780537,0.2981504300499357,24.0,48.0,3.0,0.5677768747868598,2105.596678570018
975.0,1487.4238375501736,0.47709737177157263,0.19897877902675698,0.0,0.7102262101642187,0.45460249459548785,174.7190333278663,35.0,0.6258354994591452,0.4321076025182419,8.0,68.0,3.0,0.4096127253421571,1232.9063894190067
870.0,260.4233898774985,0.5246460640830763,0.5064394338155978,0.0,0.7137220889028214,0.11008075390862904,90.95538240473894,65.0,0.2722326686428204,0.6955154586353428,22.0,95.0,0.0,0.2809501484608955,1858.5318799687018
11.0,1819.3243028820582,0.09459173637352758,0.08645604636480775,0.0,0.6897103253485279,0.8880831784060873,871.1480282655434,5.0,0.4397136218768465,0.6815746353398081,4.0,21.0,0.0,0.47506609227352903,2337.9975829970513
790.0,1121.9111078752362,0.6917137609276846,0.38695469875549715,1.0,0.10885831766390763,0.2479065082097024,933.7159715771398,49.0,0.6051964691007922,0.8040992554917202,5.0,82.0,3.0,0.3602920027737381,1821.9818948884936
155.0,1827.701145091311,0.49255276577595275,0.453589681006217,1.0,0.26917493279550475,0.8613823069008608,814.1950299098139,36.0,0.580584057707519,0.230211848025769,6.0,79.0,2.0,0.5990413742495159,1918.8840401703198
324.0,1565.5855422132022,0.7704210612958943,0.7664043873231786,1.0,0.7680110598924971,0.7672077161572572,755.5591317626963,46.0,0.6959659204260128,0.7639943710186203,11.0,77.0,3.0,0.7607810258799834,2174.942226032727
505.0,892.0601231109249,0.9926510835585396,0.7587140351922741,1.0,0.6522888515585481,0.2055014508259917,961.848758435129,70.0,0.7872766891316602,0.4183518031922826,1.0,15.0,3.0,0.6312021853608959,2998.9243977100273
837.0,1495.1309968876321,0.6310602188514373,0.10377265082381548,1.0,0.3146876780348642,0.20923016442933984,675.1231851898505,2.0,0.8125004510476744,0.7874001249084036,4.0,78.0,2.0,0.3655700555851451,1125.8458160662826
734.0,56.20238289664032,0.3106099213386516,0.7252299092000364,1.0,0.1593819021345535,0.442305905667295,848.356634593393,9.0,0.26488089024156586,0.5740019048970996,17.0,9.0,3.0,0.7056979041269041,843.4998559043495
974.0,479.0918986388831,0.7492095190377014,0.3152277327280796,1.0,0.28882044725192835,0.802024089990004,364.361895395728,42.0,0.31088788012590685,0.8548386758434677,14.0,86.0,3.0,0.9076532467957703,812.3096963284886
430.0,1645.9109384613796,0.7073601260889995,0.19019286820674197,1.0,0.39705977732010944,0.2936263376645869,768.6944889845063,37.0,0.8948266227749709,0.8798925194378521,4.0,44.0,3.0,0.4661587310134395,1127.723739866899
541.0,1224.6379454900627,0.8442350221104342,0.049060543031275605,0.0,0.5671303316827068,0.8080954448075718,12.791756071129148,21.0,0.4832015864856585,0.7719558675047095,19.0,59.0,0.0,0.7358162753006859,1059.5169186958196
162.0,1120.228415950591,0.7035745198094567,0.4622638283380439,0.0,0.1587881049266091,0.31052598153348765,68.52313716145409,59.0,0.6968230056520824,0.9174774283563574,15.0,82.0,2.0,0.5244288751792271,1555.0131586450682
674.0,1969.3130430707338,0.3925426766039519,0.5047313975020942,1.0,0.6598559091428372,0.08229365332246574,192.53753572625232,4.0,0.31814226613382957,0.7720446151398184,9.0,81.0,3.0,0.4617955918583322,221.9530874236949
309.0,310.24427975726144,0.22258436427181327,0.5713576537177094,1.0,0.4318483438998154,0.5016029988087624,841.8725401242614,12.0,0.6468889503774558,0.7806216333457114,17.0,24.0,1.0,0.05964028278382172,1952.5289024612832
605.0,108.88203650374797,0.7482306396340266,0.2212015116859205,1.0,0.8320131747860918,0.5266073432360062,989.582433135021,74.0,0.5554547757730883,0.30498404683798574,22.0,9.0,0.0,0.08336073553880419,2258.636076759012
309.0,1233.3934821728226,0.1740390041733808,0.006319014516724675,1.0,0.8734069984584582,0.43986300648759147,269.4215866626259,46.0,0.12670021070312862,0.705687008801802,8.0,16.0,3.0,0.9715110111160126,1664.3979462866987
225.0,1349.9338173659291,0.31270414719708617,0.5512647865906085,0.0,0.25584053381343186,0.9035526527514396,140.69214447136284,28.0,0.7704870122646279,0.4944011434046318,10.0,18.0,2.0,0.08524964895898524,1894.0445772423275
778.0,2013.3007869790617,0.7408714667808707,0.48635982253577503,0.0,0.988164477253581,0.7372621573452587,477.9230079691615,40.0,0.895945202714352,0.7336528330084855,7.0,20.0,0.0,0.7300435235728736,2108.8127990323146
